firmware_vendor,firmware_product,firmware_version,sbom_document_id,ground_truth_id,component_id,component_name,component_version,original_cpe,ground_truth_cpe,validation_result,cpe_present,actual_product,verified_software_version,version_verification_method,product_boundary,representative_status
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2586,198866,fwtool,1,cpe:2.3:a:fwtool:fwtool:1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,fwtool,1,NOT_REQUIRED_OR_BASE_ARTIFACT,META_OR_VIRTUAL,198866
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2587,198867,gnuplot,5.0.3-1,cpe:2.3:a:gnuplot:gnuplot:5.0.3-1:*:*:*:*:*:*:*,cpe:2.3:a:gnuplot:gnuplot:5.0.3:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,gnuplot,5.0.3,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2588,198868,gpsd,3.25-1,cpe:2.3:a:gpsd:gpsd:3.25-1:*:*:*:*:*:*:*,cpe:2.3:a:gpsd_project:gpsd:3.25:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,gpsd,3.25,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2589,198869,gre,1-8,cpe:2.3:a:gre:gre:1-8:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,gre,1,NOT_REQUIRED_OR_BASE_ARTIFACT,META_OR_VIRTUAL,198869
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2590,198870,hostapd-common,2020-06-08-5a8b3662-11,cpe:2.3:a:hostapd-common:hostapd-common:2020-06-08-5a8b3662-11:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,hostapd,2020-06-08-5a8b3662,NOT_REQUIRED_OR_BASE_ARTIFACT,HELPER_OR_CONFIG,198871
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2591,198871,hostapd-hs20,2020-06-08-5a8b3662-11,cpe:2.3:a:hostapd-hs20:hostapd-hs20:2020-06-08-5a8b3662-11:*:*:*:*:*:*:*,cpe:2.3:a:w1.fi:hostapd:2.10:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,hostapd,2.10-devel,DIRECT_SOURCE_DECLARATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2592,198872,hostapd-utils,2020-06-08-5a8b3662-11,cpe:2.3:a:hostapd-utils:hostapd-utils:2020-06-08-5a8b3662-11:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,hostapd,2020-06-08-5a8b3662,NOT_REQUIRED_OR_BASE_ARTIFACT,CLI_OR_UTILITY_SPLIT,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2593,198873,htop,2.2.0-1,cpe:2.3:a:htop:htop:2.2.0-1:*:*:*:*:*:*:*,cpe:2.3:a:htop:htop:2.2.0:*:*:*:*:*:*:*,NVD_CONFIGURATION_ONLY,true,htop,2.2.0,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2594,198874,i2c-tools,3.1.2-1,cpe:2.3:a:i2c-tools:i2c-tools:3.1.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,i2c-tools,3.1.2,NOT_REQUIRED_OR_BASE_ARTIFACT,CLI_OR_UTILITY_SPLIT,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2595,198875,ip-bridge,4.16.0-4,cpe:2.3:a:ip-bridge:ip-bridge:4.16.0-4:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iproute2,4.16.0,NOT_REQUIRED_OR_BASE_ARTIFACT,CLI_OR_UTILITY_SPLIT,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2596,198876,ip-tiny,4.16.0-4,cpe:2.3:a:ip-tiny:ip-tiny:4.16.0-4:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iproute2,4.16.0,NOT_REQUIRED_OR_BASE_ARTIFACT,CLI_OR_UTILITY_SPLIT,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2597,198877,ip6tables,1.6.2-1,cpe:2.3:a:ip6tables:ip6tables:1.6.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.6.2,NOT_REQUIRED_OR_BASE_ARTIFACT,PRODUCT_REPRESENTATIVE,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2598,198878,iperf,2.0.13-1,cpe:2.3:a:iperf:iperf:2.0.13-1:*:*:*:*:*:*:*,cpe:2.3:a:iperf2_project:iperf2:2.0.13:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,iperf2,2.0.13,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2599,198879,iptables-mod-conntrack-extra,1.6.2-1,cpe:2.3:a:iptables-mod-conntrack-extra:iptables-mod-conntrack-extra:1.6.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.6.2,NOT_REQUIRED_OR_BASE_ARTIFACT,PLUGIN_OR_MODULE,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2600,198880,iptables-mod-filter,1.6.2-1,cpe:2.3:a:iptables-mod-filter:iptables-mod-filter:1.6.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.6.2,NOT_REQUIRED_OR_BASE_ARTIFACT,PLUGIN_OR_MODULE,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2601,198881,iptables-mod-ipopt,1.6.2-1,cpe:2.3:a:iptables-mod-ipopt:iptables-mod-ipopt:1.6.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.6.2,NOT_REQUIRED_OR_BASE_ARTIFACT,PLUGIN_OR_MODULE,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2602,198882,iptables-mod-ipsec,1.6.2-1,cpe:2.3:a:iptables-mod-ipsec:iptables-mod-ipsec:1.6.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.6.2,NOT_REQUIRED_OR_BASE_ARTIFACT,PLUGIN_OR_MODULE,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2603,198883,iptables-mod-nat-extra,1.6.2-1,cpe:2.3:a:iptables-mod-nat-extra:iptables-mod-nat-extra:1.6.2-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.6.2,NOT_REQUIRED_OR_BASE_ARTIFACT,PLUGIN_OR_MODULE,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2604,198884,iptables,1.6.2-1,cpe:2.3:a:iptables:iptables:1.6.2-1:*:*:*:*:*:*:*,cpe:2.3:a:netfilter:iptables:1.6.2:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,iptables,1.6.2,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2605,198885,iw,4.14-1,cpe:2.3:a:iw:iw:4.14-1:*:*:*:*:*:*:*,cpe:2.3:a:kernel:iw:4.14:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,iw,4.14,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2606,198886,iwinfo,49,cpe:2.3:a:iwinfo:iwinfo:49:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iwinfo,49,NOT_REQUIRED_OR_BASE_ARTIFACT,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2607,198887,jq,1.5-2,cpe:2.3:a:jq:jq:1.5-2:*:*:*:*:*:*:*,cpe:2.3:a:jqlang:jq:1.5:-:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,jq,1.5,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2608,198888,jshn,2021-11-04-c86a894e-1,cpe:2.3:a:jshn:jshn:2021-11-04-c86a894e-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libubox,2021-11-04-c86a894e,NOT_REQUIRED_OR_BASE_ARTIFACT,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2609,198889,jsonfilter,2018-02-04-c7e938d6-1,cpe:2.3:a:jsonfilter:jsonfilter:2018-02-04-c7e938d6-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,jsonfilter,2018-02-04-c7e938d6,NOT_REQUIRED_OR_BASE_ARTIFACT,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2610,198890,keepalived,2.2.8-3,cpe:2.3:a:keepalived:keepalived:2.2.8-3:*:*:*:*:*:*:*,cpe:2.3:a:keepalived:keepalived:2.2.8:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,keepalived,2.2.8,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_REPRESENTATIVE,REPRESENTATIVE
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2611,198891,kernel,4.9.111-1-d77cfb0b8a762dd39dbd60950be12b19,cpe:2.3:a:kernel:kernel:4.9.111-1-d77cfb0b8a762dd39dbd60950be12b19:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2612,198892,kmod-ath10k,4.9.111+5.4-rc8-1-1,cpe:2.3:a:kmod-ath10k:kmod-ath10k:4.9.111+5.4-rc8-1-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux wireless backports,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2613,198893,kmod-ath9k-common,4.9.111+5.4-rc8-1-1,cpe:2.3:a:kmod-ath9k-common:kmod-ath9k-common:4.9.111+5.4-rc8-1-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux wireless backports,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2614,198894,kmod-ath9k,4.9.111+5.4-rc8-1-1,cpe:2.3:a:kmod-ath9k:kmod-ath9k:4.9.111+5.4-rc8-1-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux wireless backports,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2615,198895,kmod-ath,4.9.111+5.4-rc8-1-1,cpe:2.3:a:kmod-ath:kmod-ath:4.9.111+5.4-rc8-1-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux wireless backports,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2616,198896,kmod-bonding,4.9.111-1,cpe:2.3:a:kmod-bonding:kmod-bonding:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2617,198897,kmod-cfg80211,4.9.111+5.4-rc8-1-1,cpe:2.3:a:kmod-cfg80211:kmod-cfg80211:4.9.111+5.4-rc8-1-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux wireless backports,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2618,198898,kmod-crypto-aead,4.9.111-1,cpe:2.3:a:kmod-crypto-aead:kmod-crypto-aead:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2619,198899,kmod-crypto-authenc,4.9.111-1,cpe:2.3:a:kmod-crypto-authenc:kmod-crypto-authenc:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2620,198900,kmod-crypto-cbc,4.9.111-1,cpe:2.3:a:kmod-crypto-cbc:kmod-crypto-cbc:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2621,198901,kmod-crypto-deflate,4.9.111-1,cpe:2.3:a:kmod-crypto-deflate:kmod-crypto-deflate:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2622,198902,kmod-crypto-des,4.9.111-1,cpe:2.3:a:kmod-crypto-des:kmod-crypto-des:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2623,198903,kmod-crypto-echainiv,4.9.111-1,cpe:2.3:a:kmod-crypto-echainiv:kmod-crypto-echainiv:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2624,198904,kmod-crypto-hash,4.9.111-1,cpe:2.3:a:kmod-crypto-hash:kmod-crypto-hash:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2625,198905,kmod-crypto-hmac,4.9.111-1,cpe:2.3:a:kmod-crypto-hmac:kmod-crypto-hmac:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2626,198906,kmod-crypto-iv,4.9.111-1,cpe:2.3:a:kmod-crypto-iv:kmod-crypto-iv:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2627,198907,kmod-crypto-manager,4.9.111-1,cpe:2.3:a:kmod-crypto-manager:kmod-crypto-manager:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2628,198908,kmod-crypto-md5,4.9.111-1,cpe:2.3:a:kmod-crypto-md5:kmod-crypto-md5:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2629,198909,kmod-crypto-null,4.9.111-1,cpe:2.3:a:kmod-crypto-null:kmod-crypto-null:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2630,198910,kmod-crypto-pcompress,4.9.111-1,cpe:2.3:a:kmod-crypto-pcompress:kmod-crypto-pcompress:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2631,198911,kmod-crypto-rng,4.9.111-1,cpe:2.3:a:kmod-crypto-rng:kmod-crypto-rng:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2632,198912,kmod-crypto-sha1,4.9.111-1,cpe:2.3:a:kmod-crypto-sha1:kmod-crypto-sha1:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2633,198913,kmod-crypto-sha256,4.9.111-1,cpe:2.3:a:kmod-crypto-sha256:kmod-crypto-sha256:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2634,198914,kmod-crypto-wq,4.9.111-1,cpe:2.3:a:kmod-crypto-wq:kmod-crypto-wq:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2635,198915,kmod-gre6,4.9.111-1,cpe:2.3:a:kmod-gre6:kmod-gre6:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2636,198916,kmod-gre,4.9.111-1,cpe:2.3:a:kmod-gre:kmod-gre:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2637,198917,kmod-hwmon-core,4.9.111-1,cpe:2.3:a:kmod-hwmon-core:kmod-hwmon-core:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2638,198918,kmod-ifb,4.9.111-1,cpe:2.3:a:kmod-ifb:kmod-ifb:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2639,198919,kmod-ip6-tunnel,4.9.111-1,cpe:2.3:a:kmod-ip6-tunnel:kmod-ip6-tunnel:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2640,198920,kmod-ip6tables,4.9.111-1,cpe:2.3:a:kmod-ip6tables:kmod-ip6tables:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2641,198921,kmod-ipsec4,4.9.111-1,cpe:2.3:a:kmod-ipsec4:kmod-ipsec4:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2642,198922,kmod-ipsec6,4.9.111-1,cpe:2.3:a:kmod-ipsec6:kmod-ipsec6:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
ACKSYS,"AirBox LTE, AirWan, AirWan-M12, EmbedAir1000 LTE",4.36.1.1,1362,2643,198923,kmod-ipsec,4.9.111-1,cpe:2.3:a:kmod-ipsec:kmod-ipsec:4.9.111-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,4.9.111,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_OR_SUBCOMPONENT
